course_code, subject_name, credits_registered, credits_earned, grade, grade_point, result_id, new_grade
ME48L, MANUFACTURING PROCESS LABORATORY - I, 1, 1, A, 8.74, 1945, A
CHY201, ENGINEERING CHEMISTRY, 4, 4, A, 9.14, 3597, S
EE201, BASIC ELECTRICAL ENGINEERING, 4, 4, C, 6.99, 3281, C
EE603, MODERN CONTROL THEORY, 4, 4, A, 8.2, 1062, A
CV608L, ENVIRONMENTAL ENGINEERING LABORATORY, 2, 2, A, 9, 640, S
IMPE15, PROJECT MANAGEMENT, 3, 3, A, 8.18, 4089, A
CH601, CHEMICAL REACTION ENGINEERING - II, 4, 0, F, 0.1, 958, F
BT605L, ENZYME TECHNOLOGY LAB, 1, 1, S, 10, 998, S+
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, D, 5.5, 3114, D
BT602, UPSTREAM PROCESS TECHNOLOGY, 3, 3, C, 6.47, 1033, C
ME45, FLUID MECHANICS, 4, 4, B, 7.72, 2054, B
HSS201, CONSTITUTION OF INDIA AND ETHICS, 2, 2, A, 8.58, 2631, A
MEMAT41, ENGINEERING MATHEMATICS-IV, 4, 4, S, 10, 1992, S+
EE45, ELECTRICAL MACHINES - II, 4, 4, B, 8.85, 2299, A
HSS203, PROFESSIONAL COMMUNICATION, 2, 2, B, 7.1, 3050, B
EE603, MODERN CONTROL THEORY, 4, 4, S, 10, 1069, S+
EI601, ADVANCED EMBEDDED CONTROLLERS, 4, 4, E, 3.49, 1182, F
ME603L, FINITE ELEMENT ANALYSIS LABORATORY, 1, 1, A, 8.95, 787, A
IS62B3, COMPILER DESIGN, 4, 4, A, 8.9, 376, A
PHYL201, ENGINEERING PHYSICS LAB, 1, 0, NE, 0.85, 3409, F
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, S+, 0, 2791, F
TC46, WEB DESIGN TECHNOLOGY, 3, 3, B, 8.95, 2115, A
CVL48, ENGINEERING GEOLOGY LABORATORY, 1, 1, S, 9.47, 1789, S
ME42, MANUFACTURING PROCESS II, 4, 4, B, 8.32, 1884, A
MAT201, ENGINEERING MATHEMATICS-II, 4, 0, F, 0, 2974, F
HSS203, PROFESSIONAL COMMUNICATION, 2, 2, A, 9, 3336, S
ME604, PROFESSIONAL ETHICS, 2, 0, NE, 0.88, 4540, F
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, A, 8.71, 2625, A
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, S+, 0, 2530, F
EC801, OPTICAL FIBER COMMUNICATION, 3, 3, C, 7, 4145, B
CV201, BASIC CIVIL ENGINEERING AND MECHANICS, 4, 0, NE, 0, 4531, F
HSS203, PROFESSIONAL COMMUNICATION, 2, 2, B, 7.11, 3108, B
CSL1562, EMBEDDED SYSTEMS LABORATORY, 1, 1, B, 8, 235, A
HSS202, ENVIRONMENTAL STUDIES, 2, 2, A, 9.84, 3575, S
AR601, ARCHITECTURAL DESIGN V, 7, 7, A, 9.87, 1275, S
ME43, APPLIED THERMODYNAMICS, 4, 0, X, 0, 1964, F
TC603, SATELLITE COMMUNICATIONS, 3, 3, C, 7, 912, B
AL201, ENGINEERING DESIGN, 2, 2, S, 9.82, 2912, S
BTPE08, FOOD BIOTECHNOLOGY, 3, 3, A, 9.35, 999, S
EEPE42, "GENERATION ECONOMICS & RELIABILITY ASPECTS OF POWER SYSTEMS", 3, 3, B, 8.44, 1088, A
EC43, CONTROL SYSTEMS, 4, 4, S, 10, 1645, S+
CS1562, EMBEDDED SYSTEMS, 4, 4, B, 8, 183, A
CV201, BASIC CIVIL ENGINEERING AND MECHANICS, 4, 4, B, 7.78, 3045, B
EC801, OPTICAL FIBER COMMUNICATION, 3, 3, C, 7.19, 4125, B
ME802, SEMINAR / INDUSTRIAL TRAINING, 1, 1, A, 9, 4507, S
EC801, OPTICAL FIBER COMMUNICATION, 3, 3, C, 6.54, 4197, C
HSS204K, KANNADA KALI, 0, 0, Pass, 0.62, 2623, F
ME601, MACHINE DEISGN - II, 4, 4, A, 9.79, 874, S
EE802, "ENTREPRENEURSHIP MANAGEMENT & ECONOMICS", 2, 2, A, 9.84, 4784, S
AR806, CONSTRUCTION MANAGEMENT, 3, 3, B, 8.21, 4927, A
BTMAT41, BIOSTATISTICS AND BIOMODELING, 4, 4, S, 10, 2222, S+
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, S+, 0, 2858, F
AR804, PROFESSIONAL PRACTICE II, 3, 3, A, 8.36, 4863, A
ECPE25, MACHINE LEARNING, 4, 4, B, 7.06, 538, B
EC462, HARDWARE DESCRPITION LANGUAGE, 3, 3, B, 8.01, 1733, A
AR208, ART APPRECIATION, 2, 2, A, 9, 3675, S
CV201, BASIC CIVIL ENGINEERING AND MECHANICS, 4, 4, C, 7.07, 3154, B
EI915, AIRCRAFT INSTRUMENTATION, 4, 4, D, 5.54, 1160, D
CSL201, FUNDAMENTALS OF COMPUTING LAB, 1, 1, A, 9.53, 2782, S
IS512L, MICROPROCESSORS LAB, 1, 1, B, 8, 78, A
MEL203, WORKSHOP PRACTICE, 2, 2, S, 10, 2841, S+
CSPE16, ARTIFICIAL INTELLIGENCE, 4, 4, A, 9.99, 230, S
ME202, COMPUTER AIDED ENGINEERING DRAWING, 2, 2, A, 9.06, 2815, S
HSS201, CONSTITUTION OF INDIA AND ETHICS, 2, 2, B, 7.98, 3637, B
EC201, BASIC ELECTRONICS, 4, 4, A, 9.86, 2712, S
IS811, PROJECT WORK, 19, 19, A, 9.79, 3872, S
CV201, BASIC CIVIL ENGINEERING AND MECHANICS, 4, 4, A, 8.63, 3121, A
EI42, SIGNAL PROCESSING, 4, 4, B, 8, 2368, A
CSL201, FUNDAMENTALS OF COMPUTING LAB, 1, 1, S+, 0, 3346, F
ME601L, MACHINE DESIGN  LABORATORY, 1, 1, A, 8.29, 717, A
HSS204K, KANNADA KALI, 0, 0, Pass, 0, 3367, F
CVL48, ENGINEERING GEOLOGY LABORATORY, 1, 1, S, 10, 1837, S+
EE201, BASIC ELECTRICAL ENGINEERING, 4, 4, B, 7.18, 3037, B
IS631L, SYSTEM SOFTWARE  LAB, 1, 1, A, 9.62, 389, S
CH461, INSTRUMENTAL METHODS OF ANALYSIS, 3, 3, B, 8.18, 2144, A
EC201, BASIC ELECTRONICS, 4, 4, B, 8, 2550, A
EC45, SIGNALS AND SYSTEMS, 4, 4, A, 9, 1661, S
IS435, MICROPROCESSORS, 4, 4, A, 8.5, 1445, A
EC603, COMPUTER COMMUNICATION NETWORKS, 3, 3, A, 8.54, 460, A
CSPE12, SOFTWARE DEFINED NETWORKS, 4, 0, X, 0, 211, F
EE201, BASIC ELECTRICAL ENGINEERING, 4, 4, A, 9.59, 3116, S
CHY201, ENGINEERING CHEMISTRY, 4, 4, S, 10, 2580, S+
IS414, DESIGN AND ANALYSIS OF ALGORITHMS, 4, 4, A, 9, 1487, S
EE201, BASIC ELECTRICAL ENGINEERING, 4, 4, B, 8, 3421, A
BT802, "PLANT DESIGN ECONOMICS AND ENTREPRENEURSHIP", 3, 3, S, 10, 4707, S+
ME42, MANUFACTURING PROCESS II, 4, 4, A, 8.04, 1944, A
AR205, ARCHITECTURAL STRUCTURES II, 3, 3, S+, 0, 3691, F
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, C, 7, 3521, B
CHOE01, GREEN TECHNOLOGY, 3, 3, B, 8.22, 4703, A
TCMAT41, ENGINEERING MATHEMATICS-IV, 4, 4, C, 7, 2130, B
BT603, BIOREACTION ENGINEERING, 4, 4, S, 9.92, 990, S
CH44, PROCESS HEAT TRANSFER, 4, 4, C, 6.91, 2180, C
IS416, FINITE AUTOMATA AND FORMAL LANGUAGES, 4, 4, C, 7.33, 1463, B
IS514, OPERATING SYSTEMS, 4, 4, B, 8.27, 29, A
IS633L, PROJECT BASED LEARNING, 2, 2, B, 8, 370, A
MES81, ENERGY ENGINEERING, 3, 3, B, 8, 4471, A
CS1542, DESIGN AND ANALYSIS OF ALGORITHMS, 4, 4, A, 8.5, 1300, A
AR404, CLIMATE RESPONSIVE ARCHITECTURE, 3, 3, B, 8.52, 2466, A
IM45, INVENTORY MANAGEMENT, 4, 4, D, 5.35, 1575, D
CSL1561, UNIX SYSTEMS PROGRAMMING LABORATORY, 2, 2, S, 10, 270, S+
ME201, ELEMENTS OF MECHANICAL ENGINEERING, 4, 0, NE, 0.93, 2763, F
EI603, INDUSTRIAL DATA NETWORKS, 4, 4, B, 8, 1184, A
TC43, MICOELECTRONICS, 4, 4, B, 8.45, 2135, A
TC44, SYSTEMS MODELING AND CONTROL, 4, 4, E, 4, 2124, E
ME42, MANUFACTURING PROCESS II, 4, 4, A, 8.79, 2039, A
IS632, OPERATING SYSTEM AND UNIX, 4, 4, A, 9.3, 401, S
ME202, COMPUTER AIDED ENGINEERING DRAWING, 2, 2, B, 7.53, 3232, B
CSPE05, BIG DATA AND DATA SCIENCE, 4, 4, A, 9, 3826, S
ECL48, MICROPROCESSOR LAB, 1, 1, C, 7, 1709, B
EC201, BASIC ELECTRONICS, 4, 4, E, 3.33, 2577, F
AR608, WORKING DRAWING, 1, 1, C, 7, 1195, B
EEPE43, HIGH VOLTAGE ENGINEERING, 3, 0, I, 0, 1076, F
ML803, INTERNSHIP, 1, 1, S, 10, 4849, S+
EIMAT41, ENGINEERING MATHEMATICS-IV, 4, 4, A, 8.84, 2363, A
CHYL201, ENGINEERING CHEMISTRY LAB, 1, 1, S+, 0, 3551, F
IS82ECA, EXTRA/ CO-CURRICULAR ACTIVITIES, 2, 2, S, 10, 3884, S+
ME802, SEMINAR / INDUSTRIAL TRAINING, 1, 1, S, 9.5, 4434, S
ME47L, APPLIED THERMODYNAMICS LABORATORY, 1, 1, A, 8.03, 1934, A
ML801, INTELLECTUAL PROPERTY RIGHTS AND MEDICAL ETHICS, 3, 3, B, 8, 4839, A
IMPE19, ORGANIZATIONAL BEHAVIOR, 3, 3, A, 9.42, 4068, S
MEPE12, RAPID PROTOTYPING, 3, 0, X, 0, 844, F
CHYL201, ENGINEERING CHEMISTRY LAB, 1, 1, A, 8.51, 2555, A
CV605, DESIGN AND DETAILING OF RC STRUCTURES, 4, 4, C, 7.36, 558, B
IS514, OPERATING SYSTEMS, 4, 4, A, 9, 72, S
PHYL201, ENGINEERING PHYSICS LAB, 1, 1, S+, 0, 3108, F
MEOE07, PRODUCT DESIGN AND MANUFACTURING, 3, 3, B, 8.72, 4368, A
IS62B1, FILE STRUCTURES, 4, 4, A, 8.8, 298, A
ML44, COMMUNICATION ENGINEERING, 3, 3, B, 8.54, 2322, A
ME43, APPLIED THERMODYNAMICS, 4, 4, A, 9, 1916, S
EC802, EMBEDDED SYSTEM DESIGN, 4, 4, A, 9, 4146, S
IS414, DESIGN AND ANALYSIS OF ALGORITHMS, 4, 4, A, 9.48, 1490, S
CS812, PROJECT, 18, 18, S, 10, 3798, S+
CV46, ENGINEERING MANAGEMENT AND ENTREPRENEURSHIP, 3, 3, B, 8, 1792, A
AR206, SURVEYING & LEVELING, 2, 0, NE, 0, 3672, F
IS631L, SYSTEM SOFTWARE  LAB, 1, 1, S, 10, 392, S+
IS632L, OPERATING SYSTEM AND UNIX  LAB, 1, 1, S, 10, 380, S+
ME605, HYDRAULICS AND PNEUMATICS, 3, 3, B, 8, 820, A
EI603L, INDUSTRIAL DATA NETWORKS LAB, 1, 1, A, 9, 1178, S
MEPE30, OPERATIONS  MANAGEMENT, 3, 3, A, 9.94, 718, S
IS82ECA, EXTRA/ CO-CURRICULAR ACTIVITIES, 2, 2, A, 9, 3928, S
PHY201, ENGINEERING PHYSICS, 4, 0, NE, 0, 3163, F
EE43, SIGNALS & SYSTEMS, 4, 4, B, 8, 2314, A
CV41, STRUCTURAL ANALYSIS - I, 4, 4, B, 8.46, 1829, A
CHYL201, ENGINEERING CHEMISTRY LAB, 1, 1, S+, 0, 2580, F
MEPE18, SMART MATERIALS, 3, 3, A, 8.52, 4527, A
EC601L, DIGITAL COMMUNICATION LAB, 1, 0, NE, 0, 4226, F
ME601L, MACHINE DESIGN  LABORATORY, 1, 1, S, 10, 750, S+
ME606, MECHATRONICS AND  MICROPROCESSOR, 3, 3, A, 8.72, 796, A
CSL1541, PYTHON LABORATORY, 2, 2, A, 9, 1289, S
ML603, BIO-MEDICAL SIGNAL PROCESSING, 4, 4, B, 7.76, 1129, B
ME604, PROFESSIONAL ETHICS, 2, 2, A, 9.02, 746, S
MEMAT41, ENGINEERING MATHEMATICS-IV, 4, 4, A, 8.6, 2078, A
ML601, DIAGNOSTIC AND THERAPEUTIC EQUIPMENT, 4, 4, S, 10, 1122, S+
EC41, MATHEMATICS - IV, 4, 4, B, 8, 1684, A
EC201, BASIC ELECTRONICS, 4, 0, NE, 0, 204, F
ML801, INTELLECTUAL PROPERTY RIGHTS AND MEDICAL ETHICS, 3, 3, C, 7.93, 4810, B
MEPE12, RAPID PROTOTYPING, 3, 3, E, 4, 4540, E
CS201, FUNDAMENTALS OF COMPUTING, 3, 3, C, 7, 3158, B
EE804, OPERATIONS RESEARCH, 4, 4, B, 7.78, 4790, B
CSL1561, UNIX SYSTEMS PROGRAMMING LABORATORY, 2, 2, A, 9, 183, S
IM801, TOTAL QUALITY MANAGEMENT, 3, 3, A, 9, 4076, S
MEMAT41, ENGINEERING MATHEMATICS-IV, 4, 4, A, 9, 1956, S
HSS204K, KANNADA KALI, 0, 0, Pass, 0, 3407, F
HSS202, ENVIRONMENTAL STUDIES, 2, 2, A, 9, 2621, S
CV43, TRANSPORTATION ENGINEERING - I, 4, 0, X, 0, 1829, F
CSL1542, ALGORITHMS LABORATORY, 1, 1, A, 8.62, 1353, A
CS1543, INTRODUCTION TO MICROPROCESSORS AND MICROCONTROLLERS, 4, 4, A, 8.52, 1308, A
ML46-2, MICROCONTROLLER -MSP430, 4, 4, B, 8.45, 2323, A
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, A, 9, 3133, S
IMPE15, PROJECT MANAGEMENT, 3, 3, S, 10, 4079, S+
ME606, MECHATRONICS AND  MICROPROCESSOR, 3, 3, A, 9, 746, S
MEL203, WORKSHOP PRACTICE, 2, 2, S, 9.77, 3657, S
IS82ECA, EXTRA/ CO-CURRICULAR ACTIVITIES, 2, 2, C, 7.58, 3880, B
CV602, DESIGN OF STRUCTURAL STEEL ELEMENTS, 3, 3, C, 6.06, 592, C
ME202, COMPUTER AIDED ENGINEERING DRAWING, 2, 2, D, 5, 3237, D
ME202, COMPUTER AIDED ENGINEERING DRAWING, 2, 2, A, 9.99, 3193, S
AR805, CONSTITUTIONAL LAW, 1, 1, A, 9, 4864, S
AL201, ENGINEERING DESIGN, 2, 2, S+, 0, 2644, F
IS512, MICROPROCESSORS, 4, 4, B, 8.55, 58, A
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, E, 4.5, 1121, E
CS1562, EMBEDDED SYSTEMS, 4, 4, B, 7.08, 235, B
AR606, BUILDING SERVICES IV, 3, 3, A, 9, 1237, S
ME48L, MANUFACTURING PROCESS LABORATORY - I, 1, 1, A, 8.55, 1925, A
HSS202, ENVIRONMENTAL STUDIES, 2, 2, B, 7.52, 2707, B
ME202, COMPUTER AIDED ENGINEERING DRAWING, 2, 2, C, 6.11, 3510, C
PHY201, ENGINEERING PHYSICS, 4, 4, A, 9, 2812, S
IS435L, MICROPROCESSORS LAB, 1, 1, A, 9.91, 1545, S
BT602, UPSTREAM PROCESS TECHNOLOGY, 3, 3, A, 8.42, 1026, A
HSS204K, KANNADA KALI, 0, 0, Pass, 0, 2715, F
PHY201, ENGINEERING PHYSICS, 4, 0, NE, 0.88, 3168, F
CS1541, COMPUTER ORGANIZATION, 4, 4, B, 7.71, 1315, B
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, D, 5.47, 3611, D
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, C, 7.02, 3652, B
TC43, MICOELECTRONICS, 4, 4, A, 9.82, 2110, S
ME605, HYDRAULICS AND PNEUMATICS, 3, 3, S, 10, 755, S+
IS515, SOFTWARE ENGINEERING, 4, 4, B, 8, 10, A
MEOE06, NON-CONVENTIONAL ENERGY SOURCES, 3, 3, S, 10, 4718, S+
MLPE24, BIOSENSORS, 3, 3, A, 9, 1107, S
AL201, ENGINEERING DESIGN, 2, 2, S, 10, 3562, S+
CV201, BASIC CIVIL ENGINEERING AND MECHANICS, 4, 4, A, 9.74, 3221, S
ME802, SEMINAR / INDUSTRIAL TRAINING, 1, 1, B, 8, 4413, A
MEL203, WORKSHOP PRACTICE, 2, 2, S, 10, 2614, S+
ME602, MANUFACTURING PROCESS - III, 3, 3, A, 9, 696, S
TC43, MICOELECTRONICS, 4, 4, B, 8, 2098, A
IS514L, OPERATING SYSTEM LAB, 1, 1, S, 10, 9, S+
PHYL201, ENGINEERING PHYSICS LAB, 1, 1, S, 10, 3246, S+
ME603, FINITE ELEMENT ANALYSIS, 4, 4, C, 7.89, 793, B
ME801, INTELLECTUAL PROPERTY RIGHTS, 3, 3, A, 8.93, 4420, A
EI43, EMBEDDED CONTROLLERS, 4, 4, B, 8, 2391, A
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, S, 10, 3049, S+
CV46, ENGINEERING MANAGEMENT AND ENTREPRENEURSHIP, 3, 3, B, 8.93, 1785, A
CVL47, SURVEYING PRACTICE, 2, 2, S, 10, 1766, S+
BT603, BIOREACTION ENGINEERING, 4, 4, S, 9.93, 1017, S
AR608, WORKING DRAWING, 1, 1, A, 9.04, 1263, S
AR201, ARCHITECTURAL DESIGN I, 7, 7, S+, 0, 3683, F
MAOE03, NUMERICAL METHODS, 3, 3, S, 9.31, 4484, S
IS416, FINITE AUTOMATA AND FORMAL LANGUAGES, 4, 4, B, 8, 1519, A
ME43, APPLIED THERMODYNAMICS, 4, 4, B, 8, 1957, A
ME601L, MACHINE DESIGN  LABORATORY, 1, 1, A, 9, 676, S
ML41, ENGINEERING MATHEMATICS-IV, 4, 4, B, 7.09, 2334, B
ME601, MACHINE DEISGN - II, 4, 4, A, 9, 723, S
EI603, INDUSTRIAL DATA NETWORKS, 4, 4, C, 7.17, 1190, B
AR402, BUILDING MATERIALS & CONSTRUCTION TECHNOLOGY IV, 4, 4, A, 9, 2435, S
EE201, BASIC ELECTRICAL ENGINEERING, 4, 4, E, 4, 3493, E
IS624L, JAVA AND J2EE LAB, 1, 1, A, 9, 382, S
CV42, HYDRAULICS AND HYDRAULIC MACHINERY, 4, 0, NE, 0, 1801, F
MEPE08, NANO TECHNOLOGY, 3, 3, S, 9.14, 4385, S
ME601L, MACHINE DESIGN  LABORATORY, 1, 1, A, 9.44, 807, S
TC803, PROJECT WORK-II, 12, 12, S, 9.7, 4612, S
CV201, BASIC CIVIL ENGINEERING AND MECHANICS, 4, 4, S, 10, 3455, S+
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, S, 9.14, 3149, S
MEL203, WORKSHOP PRACTICE, 2, 2, S, 9.92, 2718, S
CH603, BIOCHEMICAL ENGINEERING, 3, 3, B, 8, 959, A
CV43, TRANSPORTATION ENGINEERING - I, 4, 4, C, 7, 1817, B
HSS203, PROFESSIONAL COMMUNICATION, 2, 2, S, 10, 3334, S+
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, S, 10, 3035, S+
ME604, PROFESSIONAL ETHICS, 2, 2, A, 9.4, 775, S
ME45, FLUID MECHANICS, 4, 4, A, 9.59, 2009, S
IS62B2, DISTRIBUTED STORAGE TECHNOLOGIES, 4, 0, X, 0.52, 302, F
EC462, HARDWARE DESCRPITION LANGUAGE, 3, 3, C, 7, 1746, B
EE201, BASIC ELECTRICAL ENGINEERING, 4, 4, S, 10, 3177, S+
CS201, FUNDAMENTALS OF COMPUTING, 3, 3, C, 7.66, 3331, B
CHY201, ENGINEERING CHEMISTRY, 4, 4, A, 8.35, 2756, A
TC603, SATELLITE COMMUNICATIONS, 3, 3, A, 8.98, 895, A
CS1563, COMPUTER SECURITY, 4, 4, B, 8.37, 254, A
AR605, ARCHITECTURAL STRUCTURES VI, 3, 3, S, 10, 1247, S+
HSS203, PROFESSIONAL COMMUNICATION, 2, 2, D, 5, 3147, D
CV201, BASIC CIVIL ENGINEERING AND MECHANICS, 4, 4, C, 7, 3201, B
ME605, HYDRAULICS AND PNEUMATICS, 3, 3, A, 9.22, 773, S
IS515, SOFTWARE ENGINEERING, 4, 0, X, 0, 108, F
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, S, 9.04, 2504, S
EC603, COMPUTER COMMUNICATION NETWORKS, 3, 3, A, 9, 474, S
CH44, PROCESS HEAT TRANSFER, 4, 4, B, 7.95, 2169, B
EI602L, ADVANCED CONTROL SYSTEM LAB, 1, 1, A, 9, 1165, S
HSS204K, KANNADA KALI, 0, 0, Pass, 0.69, 2947, F
EC462, HARDWARE DESCRPITION LANGUAGE, 3, 3, B, 8, 1630, A
MES82, ARTIFICIAL INTELLIGENCE, 3, 3, A, 8.79, 4435, A
EC43, CONTROL SYSTEMS, 4, 4, E, 3.81, 1720, F
HSS203, PROFESSIONAL COMMUNICATION, 2, 2, C, 7, 3052, B
EE201, BASIC ELECTRICAL ENGINEERING, 4, 4, B, 7.6, 3336, B
EIL48, INDUSTRIAL INSTRUMENTATION-I LAB, 1, 1, S, 9.12, 2400, S
IS416, FINITE AUTOMATA AND FORMAL LANGUAGES, 4, 4, A, 9, 1471, S
EC201, BASIC ELECTRONICS, 4, 4, S, 10, 2912, S+
EC43, CONTROL SYSTEMS, 4, 4, D, 5.93, 418, D
ME201, ELEMENTS OF MECHANICAL ENGINEERING, 4, 4, S, 9.46, 2649, S
CSL201, FUNDAMENTALS OF COMPUTING LAB, 1, 1, C, 7, 3157, B
CV44, CONCRETE TECHNOLOGY, 4, 4, B, 8, 1811, A
EC602L, VLSI LAB, 1, 1, A, 9.62, 446, S
EC603, COMPUTER COMMUNICATION NETWORKS, 3, 0, NE, 0, 4109, F
HSS204M, KANNADA MANASU, 0, 0, Pass, 0, 2890, F
MEPE12, RAPID PROTOTYPING, 3, 3, B, 8.7, 722, A
ME44, KINEMATICS OF MACHINES, 4, 4, A, 9, 2027, S
CV42, HYDRAULICS AND HYDRAULIC MACHINERY, 4, 4, C, 6.63, 1795, C
EIL47, EMBEDDED CONTROLLER LAB, 1, 0, F, 0, 2416, F
IS315L, OBJECT ORIENTED PROGRAMMING LAB, 0, 0, W, 0, 2, F
CV801, EXTENSIVE SURVEY PROJECT, 4, 4, B, 8.59, 4363, A
CH45, CHEMICAL REACTION ENGINEERING-I, 4, 4, A, 9.54, 2192, S
CHY201, ENGINEERING CHEMISTRY, 4, 4, A, 9.16, 2626, S
HSS203, PROFESSIONAL COMMUNICATION, 2, 2, A, 8.14, 3071, A
CVL47, SURVEYING PRACTICE, 2, 2, A, 9.58, 1771, S
TCE11, OPERATING SYSTEMS, 4, 4, A, 8.71, 896, A
CSL1563, INTERNET TECHNOLOGIES & SOFTWARE DEVELOPMENT FOR PORTABLE DEVICES LABORATORY, 2, 2, S, 10, 156, S+
EI42, SIGNAL PROCESSING, 4, 4, B, 8.7, 2409, A
EC43, CONTROL SYSTEMS, 4, 4, S, 10, 1703, S+
ME461, ROBOTICS, 3, 3, A, 8.28, 1997, A
IS512L, MICROPROCESSORS LAB, 1, 1, S, 10, 35, S+
CH45, CHEMICAL REACTION ENGINEERING-I, 4, 4, C, 6.07, 2142, C
CVOE01, AIR POLLUTION & CONTROL, 3, 3, A, 9.07, 4490, S
HSS204M, KANNADA MANASU, 0, 0, Pass, 0, 2834, F
CSL201, FUNDAMENTALS OF COMPUTING LAB, 1, 1, A, 8.04, 3241, A
IS82ECA, EXTRA/ CO-CURRICULAR ACTIVITIES, 2, 2, S, 10, 3897, S+
CV608L, ENVIRONMENTAL ENGINEERING LABORATORY, 2, 2, A, 8.81, 627, A
EC601, DIGITAL COMMUNICATION, 4, 4, A, 9, 475, S
EE44, MICROCONTROLLERS: PROGRAMMING & INTERFACING, 4, 4, B, 7.39, 2300, B
ISMAT41, ENGINEERING MATHEMATICS-IV, 4, 4, S, 10, 1445, S+
MEMAT41, ENGINEERING MATHEMATICS-IV, 4, 4, C, 6.91, 1930, C
AR607, SUSTAINABLE / ENVIRONMENTAL DESIGN, 2, 2, A, 9.19, 1236, S
CSL1543, MICROPROCESSORS  AND CO LABORATORY, 2, 2, S, 10, 1318, S+
AR404, CLIMATE RESPONSIVE ARCHITECTURE, 3, 3, A, 8.34, 2496, A
HSS204K, KANNADA KALI, 0, 0, Pass, 0, 2532, F
ME45, FLUID MECHANICS, 4, 4, A, 9.57, 2059, S
EEL48, ELECTRICAL MACHINES-I LAB., 1, 1, B, 7.45, 4798, B
IS515L, SOFTWARE ENGINEERING LAB, 1, 1, S, 9.42, 32, S
MEPE21, SOLAR ENERGY, 3, 3, A, 8.91, 712, A
CS201, FUNDAMENTALS OF COMPUTING, 3, 0, NE, 0, 3168, F
BT801, BIOETHICS AND BIOSAFETY, 3, 3, A, 8, 4736, A
CV802, PROJECT WORK, 12, 12, S, 9.11, 4265, S
MEPE30, OPERATIONS  MANAGEMENT, 3, 3, A, 9.72, 808, S
EC602L, VLSI LAB, 1, 1, A, 9, 501, S
BT603, BIOREACTION ENGINEERING, 4, 4, S, 10, 1032, S+
EE603, MODERN CONTROL THEORY, 4, 4, B, 7.39, 1075, B
ME403, APPLIED THERMODYNAMICS, 4, 0, NE, 0.71, 4432, F
MLL47-2, MICROCONTROLLER -MSB430 LAB, 1, 1, S, 10, 2336, S+
CHY201, ENGINEERING CHEMISTRY, 4, 4, S+, 1, 2563, F
PHYL201, ENGINEERING PHYSICS LAB, 1, 1, A, 8.31, 3055, A
CV43, TRANSPORTATION ENGINEERING - I, 4, 4, B, 7.82, 1818, B
CHYL201, ENGINEERING CHEMISTRY LAB, 1, 1, S, 10, 3379, S+
ME602, MANUFACTURING PROCESS - III, 3, 3, B, 7.92, 793, B
TCL47, MICROCONTROLLER LAB, 1, 1, A, 9, 2112, S
EC43, CONTROL SYSTEMS, 4, 4, B, 7.33, 1754, B
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, S+, 0, 3135, F
CHYL201, ENGINEERING CHEMISTRY LAB, 1, 1, S, 9.95, 3633, S
EE45, ELECTRICAL MACHINES - II, 4, 4, B, 8.81, 2285, A
IS435, MICROPROCESSORS, 4, 4, B, 8, 1477, A
MEL203, WORKSHOP PRACTICE, 2, 2, S+, 0, 2909, F
EE41, ENGINEERING MATHEMATICS-IV, 4, 4, C, 7, 2254, B
EC601, DIGITAL COMMUNICATION, 4, 0, X, 0, 415, F
HSS201, CONSTITUTION OF INDIA AND ETHICS, 2, 2, C, 6.37, 3579, C
CHL47, HEAT TRANSFER LABORATORY, 1, 1, A, 8.28, 2154, A
IS514, OPERATING SYSTEMS, 4, 4, A, 9.47, 88, S
EC604, ANTENNAS AND PROPAGATION, 3, 3, A, 9.12, 444, S
CS1544, DATA COMMUNICATION, 4, 4, B, 8.34, 1303, A
CV603, IRRIGATION ENGINEERING AND HYDRAULIC STRUCTURES, 3, 3, B, 7.78, 541, B
CSL201, FUNDAMENTALS OF COMPUTING LAB, 1, 0, F, 0.67, 3056, F
MAT201, ENGINEERING MATHEMATICS-II, 4, 4, S, 10, 3559, S+
MEL203, WORKSHOP PRACTICE, 2, 2, S+, 0, 3607, F
TCL607, COMPUTER COMMUNICATION NETWORKS  LAB, 1, 1, A, 8.27, 893, A
ECL48, MICROPROCESSOR LAB, 1, 1, B, 8.7, 1651, A
EC604, ANTENNAS AND PROPAGATION, 3, 3, S, 10, 475, S+
EE802, "ENTREPRENEURSHIP MANAGEMENT & ECONOMICS", 2, 2, C, 7, 4759, B
AR604, ESTIMATION & COSTING, 3, 3, A, 8.94, 1231, A
